doc_id,trail_date,litigant_name,litigant_type,case_reason, status, 备注,url
adbec6ff-5ae6-4701-a6d1-a77d00f0871e,2017.5.18 0:00, 双鸭山市环境卫生管理处, , , E, 页面为空没有相关数据仅只显示的字样为确认人民调解协议效力的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=adbec6ff-5ae6-4701-a6d1-a77d00f0871e&trailDate=2017-05-18
75e51b36-1c7e-414a-9062-a7f2000cb42a,2017.5.27 0:00, 杭州吖么么农业科技有限公司, , , E, 页面为空没有相关数据仅只显示的字样为涉及国家秘密的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=75e51b36-1c7e-414a-9062-a7f2000cb42a&trailDate=2017-05-27
5dc30ac9-d4eb-4985-a376-a7c8011a93d1,2017.6.26 0:00, 漯河市源汇区农村信用合作联社,  原告, , S, "update judgedoc_litigant set litigant_type = ' 原告' litigant_type_alias = '2' where doc_id = '5dc30ac9-d4eb-4985-a376-a7c8011a93d1' and litigant_name='漯河市源汇区农村信用合作联社';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=5dc30ac9-d4eb-4985-a376-a7c8011a93d1&trailDate=2017-06-26
3495821e-d737-4bfb-a5a7-a7c100c998f6,2017.2.14 0:00, 伊犁文华农机销售有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=3495821e-d737-4bfb-a5a7-a7c100c998f6&trailDate=2017-02-14
40bf3b62-4623-4e10-bb54-a8170105adb3,2017.9.5 0:00, 池州市清风街道明月物业管理服务有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=40bf3b62-4623-4e10-bb54-a8170105adb3&trailDate=2017-09-05
48f01418-76f9-4d65-a276-a82600e57103,2017.10.9 0:00, 乌兰县博阳盐化科技开发有限责任公司, , 劳务合同纠纷, E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=48f01418-76f9-4d65-a276-a82600e57103&trailDate=2017-10-09
e3ad1de2-42f3-4bec-a4e5-a7e800975c58,2017.8.30 0:00, 长沙市望城区至诚小额贷款有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=e3ad1de2-42f3-4bec-a4e5-a7e800975c58&trailDate=2017-08-30
91e74576-0556-491a-8627-a71d011fecee,2017.2.16 0:00, 攀枝花中禾矿业有限公司, , , E, 页面为空没有相关数据仅只显示的字样为确认人民调解协议效力的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=91e74576-0556-491a-8627-a71d011fecee&trailDate=2017-02-16
91e74576-0556-491a-8627-a71d011fecee,2017.2.16 0:00, 中国十九冶集团有限公司工业炉窑工程分公司, , , E, 页面为空没有相关数据仅只显示的字样为确认人民调解协议效力的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=91e74576-0556-491a-8627-a71d011fecee&trailDate=2017-02-16
521e9113-8f35-4365-b1eb-a7f2000a4e7e,2017.8.24 0:00, 中国人民财产保险股份有限公司咸阳市渭城支公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=521e9113-8f35-4365-b1eb-a7f2000a4e7e&trailDate=2017-08-24
c63c50c8-b038-4943-aa9e-a7e800be83aa,2017.4.17 0:00, 中国人寿财产保险股份有限公司普洱市中心支公司, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=c63c50c8-b038-4943-aa9e-a7e800be83aa&trailDate=2017-04-17
29a75616-44cd-427a-b835-a7c10167dc33,2017.7.31 0:00, 孟津县公安交通警察大队, , , E, '查看litigant_nam为“执法公告”与需求不符',http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=29a75616-44cd-427a-b835-a7c10167dc33&trailDate=2017-07-31
2d43a7f2-5c60-49e9-8b8d-a77f00865f7f,2017.5.2 0:00, 永州农村商业银行股份有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=2d43a7f2-5c60-49e9-8b8d-a77f00865f7f&trailDate=2017-05-02
8c7cd317-0a04-4505-934f-a7f20008a215,2017.2.27 0:00, 淳安县人民法院, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=8c7cd317-0a04-4505-934f-a7f20008a215&trailDate=2017-02-27
8c7cd317-0a04-4505-934f-a7f20008a215,2017.2.27 0:00, 杭州豪帆木业有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=8c7cd317-0a04-4505-934f-a7f20008a215&trailDate=2017-02-27
b080a128-458a-482d-8096-a7f20009b364,2017.6.14 0:00, 杭州昆鸿电力科技有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=b080a128-458a-482d-8096-a7f20009b364&trailDate=2017-06-14
e10d2521-3b80-477a-84e9-a85000985b4a,2017.6.23 0:00, 厦门市桥艺房产代理有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=e10d2521-3b80-477a-84e9-a85000985b4a&trailDate=2017-06-23
f4004369-5109-49fb-a160-a84c00321dd9,2017.10.16 0:00, 广西驰程运输有限责任公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=f4004369-5109-49fb-a160-a84c00321dd9&trailDate=2017-10-16
f4004369-5109-49fb-a160-a84c00321dd9,2017.10.16 0:00, 广西驰程汽车运输集团有限责任公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=f4004369-5109-49fb-a160-a84c00321dd9&trailDate=2017-10-16
f4004369-5109-49fb-a160-a84c00321dd9,2017.10.16 0:00, 广东顺德汽车运输集团有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=f4004369-5109-49fb-a160-a84c00321dd9&trailDate=2017-10-16
a13765ad-3779-4b28-a224-a82701219a85,2017.9.15 0:00, 中国民生银行股份有限公司郑州分行, 原告, , S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = 'a13765ad-3779-4b28-a224-a82701219a85' and litigant_name='中国民生银行股份有限公司郑州分行';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=a13765ad-3779-4b28-a224-a82701219a85&trailDate=2017-09-15
6d97335c-85b8-485e-9f3d-a80700d5cdfe,2017.2.14 0:00, 中国邮政储蓄银行股份有限公司济源市直属支行, 原告, , S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = '6d97335c-85b8-485e-9f3d-a80700d5cdfe' and litigant_name='中国邮政储蓄银行股份有限公司济源市直属支行';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=6d97335c-85b8-485e-9f3d-a80700d5cdfe&trailDate=2017-02-14
6317646c-16f2-4338-aaf4-a80f011ee1ba,2017.8.1 0:00, 杭州华旅客运有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=6317646c-16f2-4338-aaf4-a80f011ee1ba&trailDate=2017-08-01
a6906f23-ef2b-41ae-a1f9-a82a00c682c4,2017.8.28 0:00, 国元农业保险股份有限公司黄山区支公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=a6906f23-ef2b-41ae-a1f9-a82a00c682c4&trailDate=2017-08-28
61be35d3-1578-4086-b4e8-a82b00cc7172,2017.10.18 0:00, 青海盐湖海纳化工有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=61be35d3-1578-4086-b4e8-a82b00cc7172&trailDate=2017-10-18
61be35d3-1578-4086-b4e8-a82b00cc7172,2017.10.18 0:00, 北京天下万通科技有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=61be35d3-1578-4086-b4e8-a82b00cc7172&trailDate=2017-10-18
84d80cee-a36d-4ee8-a9c9-a84601110c29,2017.4.25 0:00, 绵阳城区阳光妇幼用品经营部, , , E, 页面为空没有相关数据仅只显示的字样为确认人民调解协议效力的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=84d80cee-a36d-4ee8-a9c9-a84601110c29&trailDate=2017-04-25
d2ef236f-3c02-4fad-a14a-a84800bf83c9,2017.3.15 0:00, 镇雄县农村信用合作联社, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=d2ef236f-3c02-4fad-a14a-a84800bf83c9&trailDate=2017-03-15
a6ecdf61-6491-4d0d-8371-a84700f8bcb8,2017.8.7 0:00, 陕西高翔置业有限公司, 被告, 建设工程合同纠纷, S, "update judgedoc_litigant set litigant_type = '被告' litigant_type_alias = '2' where doc_id = 'a6ecdf61-6491-4d0d-8371-a84700f8bcb8' and litigant_name='陕西高翔置业有限公司';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=a6ecdf61-6491-4d0d-8371-a84700f8bcb8&trailDate=2017-08-07
a85e0175-53f2-491e-8c44-a846016c34ee,2017.11.2 0:00, 中信银行股份有限公司沈阳分行, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=a85e0175-53f2-491e-8c44-a846016c34ee&trailDate=2017-11-02
956cfa30-481a-4730-9494-a83b0154a735,2017.11.9 0:00, 交通银行股份有限公司淮南分行, 原告, , S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = '956cfa30-481a-4730-9494-a83b0154a735' and litigant_name='交通银行股份有限公司淮南分行';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=956cfa30-481a-4730-9494-a83b0154a735&trailDate=2017-11-09
8c92db6e-b6ec-4b20-b06c-a84f013fe77a,2017.7.11 0:00, 农行保康支行, 原告, , S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = '8c92db6e-b6ec-4b20-b06c-a84f013fe77a' and litigant_name='农行保康支行';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=8c92db6e-b6ec-4b20-b06c-a84f013fe77a&trailDate=2017-07-11
39079115-621c-4fe6-94ac-a84700b2a92f,2017.11.14 0:00, 遂昌华瑞木业有限公司, , , E, 页面为空没有相关数据仅只显示的字样为确认人民调解协议效力的,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=39079115-621c-4fe6-94ac-a84700b2a92f&trailDate=2017-11-14
6d7b4b07-b4a6-4d20-8b14-a84f012069e6,2017.9.27 0:00, 腾冲市农村信用合作联社, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=6d7b4b07-b4a6-4d20-8b14-a84f012069e6&trailDate=2017-09-27
4cffebf9-6bf6-426d-a086-a85100f6784d,2017.10.24 0:00, 鹤岗市恒兴煤矿, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=4cffebf9-6bf6-426d-a086-a85100f6784d&trailDate=2017-10-24
2bdc5621-d122-435c-9261-a8500098bcc8,2017.5.23 0:00, 南安市新都汽车运输有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=2bdc5621-d122-435c-9261-a8500098bcc8&trailDate=2017-05-23
1ae8e6b2-21c1-4e8c-b535-a851009d95d5,2017.12.18 0:00, 中国电信股份有限公司信宜分公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=1ae8e6b2-21c1-4e8c-b535-a851009d95d5&trailDate=2017-12-18
0e4a6870-60f7-46b1-b2e1-a850013eb36f,2017.9.29 0:00, 中国音像著作权集体管理协会, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=0e4a6870-60f7-46b1-b2e1-a850013eb36f&trailDate=2017-09-29
5fecb8bb-e363-4e88-9f0e-a8510094eb45,2017.7.10 0:00, 明发集团（漳州）房地产开发有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=5fecb8bb-e363-4e88-9f0e-a8510094eb45&trailDate=2017-07-10
fb1520f9-7114-486e-bc24-a8520154a542,2017.11.2 0:00, 厦门市厦煌物业服务有限公司黄山分公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=fb1520f9-7114-486e-bc24-a8520154a542&trailDate=2017-11-02
c7d8b2ba-8053-4402-9b50-a85600afa371,2017.7.28 0:00, 成都市人力资源和社会保障局, 被告, 劳动和社会保障行政管理(劳动、社会保障), S, "update judgedoc_litigant set litigant_type = '被告' litigant_type_alias = '2' where doc_id = 'c7d8b2ba-8053-4402-9b50-a85600afa371' and litigant_name='成都市人力资源和社会保障局';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=c7d8b2ba-8053-4402-9b50-a85600afa371&trailDate=2017-07-28
c7d8b2ba-8053-4402-9b50-a85600afa371,2017.7.28 0:00, 华建利安建设集团有限公司, 原告, 劳动和社会保障行政管理(劳动、社会保障), S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = 'c7d8b2ba-8053-4402-9b50-a85600afa371' and litigant_name='华建利安建设集团有限公司';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=c7d8b2ba-8053-4402-9b50-a85600afa371&trailDate=2017-07-28
4e307582-9e3f-49df-8855-a85600c3db64,2017.12.21 0:00, 朔州市玉都购物中心有限公司, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=4e307582-9e3f-49df-8855-a85600c3db64&trailDate=2017-12-21
4e307582-9e3f-49df-8855-a85600c3db64,2017.12.21 0:00, 中国长城资产管理股份有限公司山西省分公司, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=4e307582-9e3f-49df-8855-a85600c3db64&trailDate=2017-12-21
8a8617b1-1404-4832-aab2-a85600beb25e,2017.12.6 0:00, 哈尔滨太平湖温泉旅游度假有限公司, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=8a8617b1-1404-4832-aab2-a85600beb25e&trailDate=2017-12-06
1a9e3387-821b-44ab-8f96-a85600fc82ce,2017.5.19 0:00, 浙江九合环境股份有限公司, 被告, , S, "update judgedoc_litigant set litigant_type = '被告' litigant_type_alias = '2' where doc_id = '1a9e3387-821b-44ab-8f96-a85600fc82ce' and litigant_name='浙江九合环境股份有限公司';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=1a9e3387-821b-44ab-8f96-a85600fc82ce&trailDate=2017-05-19
7c62590f-160b-4cc6-ad25-a85601689a51,2017.9.19 0:00, 恒大音乐有限公司武汉市硚口区欢乐迪音乐城, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=7c62590f-160b-4cc6-ad25-a85601689a51&trailDate=2017-09-19
3d889538-19b3-40d0-82cb-a856004c8610,2017.8.21 0:00, 中国邮政储蓄银行股份有限公司双流县支行, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=3d889538-19b3-40d0-82cb-a856004c8610&trailDate=2017-08-21
fd92af91-6173-49c9-a1e0-a85700cae15e,2017.12.27 0:00, 中国联合网络通信有限公司汕头市分公司, , , E, 页面为空没有相关数据仅只显示的字样为人民法院认为不宜在互联网公布的其他情形,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=fd92af91-6173-49c9-a1e0-a85700cae15e&trailDate=2017-12-27
e58f315c-6e32-45cc-b143-a85700d31292,2017.11.30 0:00, 天虹商场股份有限公司沙井天虹商场天虹商场股份有限公司, 被告, , S, "update judgedoc_litigant set litigant_type = '被告' litigant_type_alias = '2' where doc_id = 'e58f315c-6e32-45cc-b143-a85700d31292' and litigant_name='天虹商场股份有限公司沙井天虹商场天虹商场股份有限公司';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=e58f315c-6e32-45cc-b143-a85700d31292&trailDate=2017-11-30
522318af-eb8b-4ea2-ae7b-a7f500bfee67,2017.5.27 0:00, ＳＭＣ株式会社, 原告, 侵害商标权纠纷, S, "update judgedoc_litigant set litigant_type = '原告' litigant_type_alias = '1' where doc_id = '522318af-eb8b-4ea2-ae7b-a7f500bfee67' and litigant_name='ＳＭＣ株式会社';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=522318af-eb8b-4ea2-ae7b-a7f500bfee67&trailDate=2017-05-27
c4f3b7f5-9fe2-42a9-a591-a857010bc2c3,2017.12.7 0:00, 华安财产保险股份有限公司四川分公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=c4f3b7f5-9fe2-42a9-a591-a857010bc2c3&trailDate=2017-12-07
f04167cf-236c-437a-9adf-a858009cfbb9,2017.12.5 0:00, 广州禹力管道设备有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=f04167cf-236c-437a-9adf-a858009cfbb9&trailDate=2017-12-05
f04167cf-236c-437a-9adf-a858009cfbb9,2017.12.5 0:00, 福建亚通新材料科技股份有限公司, , , E, 页面为空没有相关数据仅只显示的字样为以调解方式结案,http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=f04167cf-236c-437a-9adf-a858009cfbb9&trailDate=2017-12-05
305c8b2d-b31b-4a65-9e80-a85e00b3edf1,2017.12.27 0:00, 洛阳市集美城家具生活广场有限公司, 被告, , S, "update judgedoc_litigant set litigant_type = '被告' litigant_type_alias = '2' where doc_id = '305c8b2d-b31b-4a65-9e80-a85e00b3edf1' and litigant_name='洛阳市集美城家具生活广场有限公司';",http://192.168.31.22:3333/api/law/judgedoc/detail/html?docId=305c8b2d-b31b-4a65-9e80-a85e00b3edf1&trailDate=2017-12-27
